id,sku,name,name_si,description,description_si,category_id,price,stock_quantity,brand,purchase_frequency,image_url,is_active,created_by,created_at,updated_at
59929ba1-a3db-45c4-ae26-75b575331c13,SKU000208,Maliban Baby Soap,,Quality Baby Soap by Maliban,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,1697.89,237,Maliban,medium,,True,,2024-06-28 00:00:00+00,2024-03-18 00:00:00+00
9e126e60-40f1-4b07-8e7a-7342c147e0e2,SKU000209,Munchee Baby Shampoo,,Quality Baby Shampoo by Munchee,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,607.51,484,Munchee,medium,,True,,2024-01-10 00:00:00+00,2024-03-18 00:00:00+00
599e422c-d99e-4dc4-8430-32cc9b4e06ba,SKU000210,Munchee Baby Cereal,,Quality Baby Cereal by Munchee,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,513.82,454,Munchee,medium,,True,,2024-05-17 00:00:00+00,2024-02-04 00:00:00+00
fc37faff-a364-4a1a-ab96-a26147979231,SKU000211,Richlife Baby Shampoo,,Quality Baby Shampoo by Richlife,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,1116.23,486,Richlife,medium,,True,,2024-06-27 00:00:00+00,2024-05-18 00:00:00+00
319bde8d-d58d-4254-bc9f-a0f2fcc4351e,SKU000212,Elephant House Baby Shampoo,,Quality Baby Shampoo by Elephant House,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,2247.91,335,Elephant House,medium,,True,,2024-01-26 00:00:00+00,2024-05-05 00:00:00+00
2ae038e3-26ca-4b91-9f77-3bcf432d3258,SKU000213,Unilever Baby Shampoo,,Quality Baby Shampoo by Unilever,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,371.98,189,Unilever,medium,,True,,2024-02-25 00:00:00+00,2024-04-23 00:00:00+00
e8b9fbc5-339b-47ef-a86b-9d617229078a,SKU000214,Nestlé Baby Cereal,,Quality Baby Cereal by Nestlé,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,2181.99,50,Nestlé,medium,,True,,2024-06-24 00:00:00+00,2024-04-04 00:00:00+00
6662ae92-d06d-4863-8308-5a40675c37c9,SKU000215,Anchor Baby Lotion,,Quality Baby Lotion by Anchor,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,1175.91,97,Anchor,medium,,True,,2024-02-01 00:00:00+00,2024-04-26 00:00:00+00
aff47916-ebde-44e9-8e00-ca4925c7629d,SKU000216,Coca-Cola Baby Food,,Quality Baby Food by Coca-Cola,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,1711.75,305,Coca-Cola,medium,,True,,2024-01-06 00:00:00+00,2024-01-13 00:00:00+00
f22bab82-1ef4-40e3-9086-0bcb2d654996,SKU000217,Nestlé Baby Lotion,,Quality Baby Lotion by Nestlé,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,2475.41,402,Nestlé,medium,,True,,2024-05-24 00:00:00+00,2024-02-22 00:00:00+00
bf789b40-44bd-48a7-83e3-2e080101d58c,SKU000218,Imported Baby Food,,Quality Baby Food by Imported,,842a1f28-9fc2-471c-a5d2-f1c73da0911a,755.75,110,Imported,medium,,True,,2024-02-29 00:00:00+00,2024-03-25 00:00:00+00
0fc69a95-b645-44e0-81b7-e4b925c5ea04,SKU000219,Keells Deodorant,,Quality Deodorant by Keells,,4455107b-d859-4da6-babf-b6c2f9166cbe,1012.51,74,Keells,low,,True,,2024-02-03 00:00:00+00,2024-05-18 00:00:00+00
40cd9a08-84c5-446b-9d09-a92ec5835331,SKU000220,Kotmale Hair Oil,,Quality Hair Oil by Kotmale,,4455107b-d859-4da6-babf-b6c2f9166cbe,552.3,443,Kotmale,low,,True,,2024-01-07 00:00:00+00,2024-02-03 00:00:00+00
5b4b9791-a693-4067-9572-39d5c168fb6f,SKU000221,CBL Face Wash,,Quality Face Wash by CBL,,4455107b-d859-4da6-babf-b6c2f9166cbe,2422.46,121,CBL,low,,True,,2024-05-30 00:00:00+00,2024-03-23 00:00:00+00
2ab3ee14-577d-45bd-9554-d52f8485f6fe,SKU000222,Kotmale Face Wash,,Quality Face Wash by Kotmale,,4455107b-d859-4da6-babf-b6c2f9166cbe,979.76,64,Kotmale,low,,True,,2024-04-17 00:00:00+00,2024-05-14 00:00:00+00
030b0a26-8440-4f91-bcd4-b19d13517599,SKU000223,Maliban Moisturizer,,Quality Moisturizer by Maliban,,4455107b-d859-4da6-babf-b6c2f9166cbe,1559.68,398,Maliban,low,,True,,2024-04-02 00:00:00+00,2024-05-11 00:00:00+00
eb64179f-7079-4ddf-b100-35e2db0825fb,SKU000224,Munchee Toner,,Quality Toner by Munchee,,4455107b-d859-4da6-babf-b6c2f9166cbe,1493.01,113,Munchee,low,,True,,2024-06-06 00:00:00+00,2024-01-12 00:00:00+00
34edcfed-fa2b-4414-8e2d-3566f0dd7435,SKU000225,Prima Face Mask,,Quality Face Mask by Prima,,4455107b-d859-4da6-babf-b6c2f9166cbe,1509.62,493,Prima,low,,True,,2024-01-08 00:00:00+00,2024-01-16 00:00:00+00
801aef25-9646-4a76-9ee8-6ee2e3ba8f73,SKU000226,Raigam Lip Balm,,Quality Lip Balm by Raigam,,4455107b-d859-4da6-babf-b6c2f9166cbe,1422.25,55,Raigam,low,,True,,2024-05-05 00:00:00+00,2024-07-01 00:00:00+00
2bede43d-3f95-4add-a18c-c7e573a4861f,SKU000227,Maliban Lip Balm,,Quality Lip Balm by Maliban,,4455107b-d859-4da6-babf-b6c2f9166cbe,2722.98,164,Maliban,low,,True,,2024-06-04 00:00:00+00,2024-02-07 00:00:00+00
d088d8ca-4bc2-4a79-b022-fffd1aa83b7f,SKU000228,Elephant House Moisturizer,,Quality Moisturizer by Elephant House,,4455107b-d859-4da6-babf-b6c2f9166cbe,1006.29,324,Elephant House,low,,True,,2024-05-29 00:00:00+00,2024-05-20 00:00:00+00
da1e5347-be4d-4a1f-b60e-e464620cfc5e,SKU000229,Raigam Body Lotion,,Quality Body Lotion by Raigam,,4455107b-d859-4da6-babf-b6c2f9166cbe,2985.23,271,Raigam,low,,True,,2024-03-16 00:00:00+00,2024-04-26 00:00:00+00
28b1c814-eb80-40a4-ac53-da41545f649c,SKU000230,Tiara Face Mask,,Quality Face Mask by Tiara,,4455107b-d859-4da6-babf-b6c2f9166cbe,522.74,359,Tiara,low,,True,,2024-01-30 00:00:00+00,2024-06-16 00:00:00+00
abe41b2c-9321-4efd-8f3e-0981ff48978d,SKU000231,Coca-Cola Face Mask,,Quality Face Mask by Coca-Cola,,4455107b-d859-4da6-babf-b6c2f9166cbe,1432.69,454,Coca-Cola,low,,True,,2024-02-28 00:00:00+00,2024-04-15 00:00:00+00
6cc5ef59-c7e9-4b21-9597-a51aa0a47eb8,SKU000232,Richlife Body Lotion,,Quality Body Lotion by Richlife,,4455107b-d859-4da6-babf-b6c2f9166cbe,1346.51,373,Richlife,low,,True,,2024-01-25 00:00:00+00,2024-03-21 00:00:00+00
2e30f394-7770-4378-86a4-111b4f3939d1,SKU000233,MD Sunscreen,,Quality Sunscreen by MD,,4455107b-d859-4da6-babf-b6c2f9166cbe,2079.05,191,MD,low,,True,,2024-02-09 00:00:00+00,2024-06-24 00:00:00+00
5470a23c-7866-4ac5-bc7e-10f7e777a7ab,SKU000234,Maliban Lip Balm 1,,Quality Lip Balm by Maliban,,4455107b-d859-4da6-babf-b6c2f9166cbe,500.87,43,Maliban,low,,True,,2024-01-24 00:00:00+00,2024-04-20 00:00:00+00
32e88f8d-1ee7-4048-b74c-263e3e02669c,SKU000235,CBL Honey,,Quality Honey by CBL,,ae2b2f07-4c31-4581-85b9-f42137dbd742,1274.12,284,CBL,low,,True,,2024-01-16 00:00:00+00,2024-05-30 00:00:00+00
586ca843-6742-478e-a5a2-cdf331a42591,SKU000236,Munchee Maple Syrup,,Quality Maple Syrup by Munchee,,ae2b2f07-4c31-4581-85b9-f42137dbd742,792.97,447,Munchee,low,,True,,2024-06-19 00:00:00+00,2024-04-18 00:00:00+00
b2f9c7b1-5af5-4414-90a7-5fc1298af2b4,SKU000237,Prima Jam,,Quality Jam by Prima,,ae2b2f07-4c31-4581-85b9-f42137dbd742,1020.49,180,Prima,low,,True,,2024-01-27 00:00:00+00,2024-05-27 00:00:00+00
2dc7bac1-6828-4502-9777-06e2da7210b8,SKU000238,Elephant House Spreads,,Quality Spreads by Elephant House,,ae2b2f07-4c31-4581-85b9-f42137dbd742,1088.08,114,Elephant House,low,,True,,2024-01-28 00:00:00+00,2024-03-30 00:00:00+00
d9bc520a-9092-4127-9d2a-99b9c057b94f,SKU000239,Munchee Maple Syrup 1,,Quality Maple Syrup by Munchee,,ae2b2f07-4c31-4581-85b9-f42137dbd742,1215.13,293,Munchee,low,,True,,2024-02-27 00:00:00+00,2024-04-19 00:00:00+00
71691713-87ac-4b33-8331-010ebbad6027,SKU000240,Unilever Jam,,Quality Jam by Unilever,,ae2b2f07-4c31-4581-85b9-f42137dbd742,334.74,139,Unilever,low,,True,,2024-06-28 00:00:00+00,2024-03-20 00:00:00+00
92289f09-3571-4d62-a091-209485aec828,SKU000241,CBL Maple Syrup,,Quality Maple Syrup by CBL,,ae2b2f07-4c31-4581-85b9-f42137dbd742,307.33,445,CBL,low,,True,,2024-02-06 00:00:00+00,2024-05-24 00:00:00+00
83dd366d-545c-4ed5-84a8-2e3f1a87dcf7,SKU000242,Maliban Granola,,Quality Granola by Maliban,,ae2b2f07-4c31-4581-85b9-f42137dbd742,470.25,324,Maliban,low,,True,,2024-01-08 00:00:00+00,2024-01-24 00:00:00+00
6a1b3003-b0b2-43ab-ad22-4dbc81e6f653,SKU000243,Raigam Spreads,,Quality Spreads by Raigam,,ae2b2f07-4c31-4581-85b9-f42137dbd742,803.8,174,Raigam,low,,True,,2024-02-10 00:00:00+00,2024-04-04 00:00:00+00
963c8f45-9a58-4eb7-bb7b-9d9dbf722c90,SKU000244,MD Breakfast Cereals,,Quality Breakfast Cereals by MD,,ae2b2f07-4c31-4581-85b9-f42137dbd742,1232.2,290,MD,low,,True,,2024-06-01 00:00:00+00,2024-01-22 00:00:00+00
d16c3bfe-1db2-406e-8624-505166c006e6,SKU000245,Elephant House Jam,,Quality Jam by Elephant House,,ae2b2f07-4c31-4581-85b9-f42137dbd742,488.89,316,Elephant House,low,,True,,2024-01-13 00:00:00+00,2024-06-21 00:00:00+00
1411dac6-58df-4538-82d2-8ffb51f407f2,SKU000246,Unilever Honey,,Quality Honey by Unilever,,ae2b2f07-4c31-4581-85b9-f42137dbd742,831.74,217,Unilever,low,,True,,2024-05-04 00:00:00+00,2024-06-04 00:00:00+00
468663d5-3b34-4be1-a91c-15e10d1d5698,SKU000247,Tiara Muesli,,Quality Muesli by Tiara,,ae2b2f07-4c31-4581-85b9-f42137dbd742,627.8,386,Tiara,low,,True,,2024-05-11 00:00:00+00,2024-01-30 00:00:00+00
1d0c488d-7488-492f-8fbc-a01aac7a918d,SKU000248,Tiara Maple Syrup,,Quality Maple Syrup by Tiara,,ae2b2f07-4c31-4581-85b9-f42137dbd742,433.07,347,Tiara,low,,True,,2024-06-22 00:00:00+00,2024-05-31 00:00:00+00
ba2b03ff-c99d-42c3-ba59-bd9d8aeb594d,SKU000249,Store Brand Muesli,,Quality Muesli by Store Brand,,ae2b2f07-4c31-4581-85b9-f42137dbd742,1100.56,23,Store Brand,low,,True,,2024-02-26 00:00:00+00,2024-04-11 00:00:00+00
a4d67019-b862-4e7b-8d39-161c1e550946,SKU000250,Keells Jam,,Quality Jam by Keells,,ae2b2f07-4c31-4581-85b9-f42137dbd742,545.31,484,Keells,low,,True,,2024-02-24 00:00:00+00,2024-02-05 00:00:00+00
