id,order_number,user_id,status,subtotal,discount,tax,total,shipping_address,billing_address,notes,created_at,updated_at
90d658a1-04d4-4ae8-ac4a-5d0ddb772aa6,ORD00004648,4aa3f30e-81e8-4b4e-8d53-f70d5e1d8c46,delivered,26208.35,0.0,1310.42,27518.77,"Kurunegala, Sri Lanka","Kurunegala, Sri Lanka",,2025-09-27 00:00:00+00,2025-09-27 00:00:00+00
ec83d4d3-bc64-4375-8296-0cc05e48ee32,ORD00004649,4aa3f30e-81e8-4b4e-8d53-f70d5e1d8c46,cancelled,3053.55,0.0,152.68,3206.23,"Kurunegala, Sri Lanka","Kurunegala, Sri Lanka",,2024-11-06 00:00:00+00,2024-11-06 00:00:00+00
0e7a38cf-4921-452f-b9be-18c1e015afc0,ORD00004650,4aa3f30e-81e8-4b4e-8d53-f70d5e1d8c46,delivered,10218.45,0.0,510.92,10729.37,"Kurunegala, Sri Lanka","Kurunegala, Sri Lanka",,2025-12-04 00:00:00+00,2025-12-04 00:00:00+00
1048e7cc-9167-49d7-ac95-7e77c8bab944,ORD00004651,debfa7a4-feda-47fa-b7fc-62f098943c54,delivered,22743.96,66.54,1137.2,23814.62,"Anuradhapura, Sri Lanka","Anuradhapura, Sri Lanka",,2024-12-16 00:00:00+00,2024-12-16 00:00:00+00
46155841-d22b-43aa-9259-56a96158b60d,ORD00004652,debfa7a4-feda-47fa-b7fc-62f098943c54,delivered,19086.24,0.0,954.31,20040.55,"Anuradhapura, Sri Lanka","Anuradhapura, Sri Lanka",,2024-12-09 00:00:00+00,2024-12-09 00:00:00+00
eda6da53-b41f-438d-9225-6110d4cce4b9,ORD00004653,debfa7a4-feda-47fa-b7fc-62f098943c54,delivered,28089.16,0.0,1404.46,29493.62,"Anuradhapura, Sri Lanka","Anuradhapura, Sri Lanka",,2025-11-06 00:00:00+00,2025-11-06 00:00:00+00
2c9d202d-7a01-4e8a-af92-efdc1f476161,ORD00004654,debfa7a4-feda-47fa-b7fc-62f098943c54,delivered,15066.88,0.0,753.34,15820.22,"Anuradhapura, Sri Lanka","Anuradhapura, Sri Lanka",,2025-08-01 00:00:00+00,2025-08-01 00:00:00+00
b4b3fa83-03a4-4bdd-96e6-0f1366e0fa17,ORD00004655,debfa7a4-feda-47fa-b7fc-62f098943c54,shipped,27238.15,0.0,1361.91,28600.06,"Anuradhapura, Sri Lanka","Anuradhapura, Sri Lanka",,2024-09-22 00:00:00+00,2024-09-22 00:00:00+00
45936902-ae78-4c7d-b725-0bca68ce0d07,ORD00004656,debfa7a4-feda-47fa-b7fc-62f098943c54,delivered,25740.17,0.0,1287.01,27027.18,"Anuradhapura, Sri Lanka","Anuradhapura, Sri Lanka",,2025-07-11 00:00:00+00,2025-07-11 00:00:00+00
44ae47b8-f958-41e5-9279-35d8e6f22c59,ORD00004657,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,21408.07,0.0,1070.4,22478.47,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-11-21 00:00:00+00,2025-11-21 00:00:00+00
5ec31756-ace4-4f47-8f85-f4ae8bbd89f6,ORD00004658,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,23957.85,0.0,1197.89,25155.74,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-11-20 00:00:00+00,2024-11-20 00:00:00+00
23eaf519-2644-483a-8d1f-c91a58d2727a,ORD00004659,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,4875.51,0.0,243.78,5119.29,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-07-07 00:00:00+00,2025-07-07 00:00:00+00
64fa50a6-9017-46bb-9d7c-52adc6be3370,ORD00004660,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,18788.82,0.0,939.44,19728.26,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-08-11 00:00:00+00,2025-08-11 00:00:00+00
d84cc244-54a1-4d59-bd79-5dde2b403700,ORD00004661,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,17297.29,0.0,864.86,18162.15,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-03-04 00:00:00+00,2025-03-04 00:00:00+00
c0b6c2ce-0192-4807-b676-44d6193dc2d7,ORD00004662,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,2213.86,0.0,110.69,2324.55,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-09-30 00:00:00+00,2025-09-30 00:00:00+00
3ede12d0-9b70-4970-ad19-01d136b71702,ORD00004663,03bf3e01-4b52-48c3-8add-13a82ecbc444,cancelled,33249.18,831.06,1662.46,34080.58,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-12-26 00:00:00+00,2024-12-26 00:00:00+00
e6d337b2-3653-4a4d-afbf-2af55fbf0810,ORD00004664,03bf3e01-4b52-48c3-8add-13a82ecbc444,pending,36206.54,0.0,1810.33,38016.87,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-08-15 00:00:00+00,2024-08-15 00:00:00+00
3be589a9-64ac-456b-ae2d-47ed4af8dca2,ORD00004665,03bf3e01-4b52-48c3-8add-13a82ecbc444,cancelled,21554.55,0.0,1077.73,22632.28,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-08-02 00:00:00+00,2024-08-02 00:00:00+00
057e0ac3-50ae-47a3-84d0-173ebc66b3b3,ORD00004666,03bf3e01-4b52-48c3-8add-13a82ecbc444,shipped,9824.46,0.0,491.22,10315.68,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-09-25 00:00:00+00,2025-09-25 00:00:00+00
ae87c3d8-a8d4-42ae-9e56-a4a14f71a630,ORD00004667,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,8716.66,0.0,435.83,9152.49,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-08-08 00:00:00+00,2025-08-08 00:00:00+00
ac63ffcd-7a24-4e9e-82d4-56e02ae24acf,ORD00004668,03bf3e01-4b52-48c3-8add-13a82ecbc444,processing,9353.03,0.0,467.65,9820.68,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-08-27 00:00:00+00,2024-08-27 00:00:00+00
9fed5a74-c632-43f6-9981-22b6b0a11e1f,ORD00004669,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,2522.1,0.0,126.11,2648.21,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-11-09 00:00:00+00,2024-11-09 00:00:00+00
fcd3c7e2-2d2f-41e7-90c3-4bbfdeae35d5,ORD00004670,03bf3e01-4b52-48c3-8add-13a82ecbc444,processing,16676.25,0.0,833.81,17510.06,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-06-10 00:00:00+00,2025-06-10 00:00:00+00
4d94d9f8-a59c-4957-b727-1ada453239c7,ORD00004671,03bf3e01-4b52-48c3-8add-13a82ecbc444,confirmed,28057.01,0.0,1402.85,29459.86,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-07-06 00:00:00+00,2025-07-06 00:00:00+00
2233455f-4d15-4dd6-82e2-8b2c59d01d23,ORD00004672,03bf3e01-4b52-48c3-8add-13a82ecbc444,processing,1783.03,0.0,89.15,1872.18,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2025-03-31 00:00:00+00,2025-03-31 00:00:00+00
1518c62a-6ac8-41a7-b8b8-33ea40381524,ORD00004673,03bf3e01-4b52-48c3-8add-13a82ecbc444,delivered,8811.18,0.0,440.56,9251.74,"Moratuwa, Sri Lanka","Moratuwa, Sri Lanka",,2024-12-10 00:00:00+00,2024-12-10 00:00:00+00
da9539f5-773d-489a-a65f-6f18037bb638,ORD00004674,716e4123-c567-4f2f-b2e0-9b5aefff3d2c,shipped,14018.87,0.0,700.94,14719.81,"Negombo, Sri Lanka","Negombo, Sri Lanka",,2025-12-31 00:00:00+00,2025-12-31 00:00:00+00
7cbbc117-e4a1-49c1-990d-ab6d224ae8a5,ORD00004675,716e4123-c567-4f2f-b2e0-9b5aefff3d2c,delivered,8289.14,0.0,414.46,8703.6,"Negombo, Sri Lanka","Negombo, Sri Lanka",,2025-11-13 00:00:00+00,2025-11-13 00:00:00+00
38e4037f-954a-4c7e-a9a1-74711834cd5c,ORD00004676,47c103de-9b31-4312-88cf-0a5015c21997,delivered,15132.97,0.0,756.65,15889.62,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-06-05 00:00:00+00,2025-06-05 00:00:00+00
f2118342-a81b-478b-bf85-d8ef10eb5305,ORD00004677,47c103de-9b31-4312-88cf-0a5015c21997,shipped,33652.92,0.0,1682.65,35335.57,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-03-24 00:00:00+00,2025-03-24 00:00:00+00
15fe54be-f287-4737-a427-747b8774a96c,ORD00004678,47c103de-9b31-4312-88cf-0a5015c21997,delivered,52401.49,0.0,2620.07,55021.56,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-07-21 00:00:00+00,2025-07-21 00:00:00+00
d7fa501b-4d4e-44bf-9aed-23babbe5a494,ORD00004679,47c103de-9b31-4312-88cf-0a5015c21997,delivered,40052.37,0.0,2002.62,42054.99,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-08-18 00:00:00+00,2025-08-18 00:00:00+00
6d0aaae6-e96c-499c-8284-1418b3e4cc0b,ORD00004680,47c103de-9b31-4312-88cf-0a5015c21997,delivered,21596.09,0.0,1079.8,22675.89,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-08-09 00:00:00+00,2025-08-09 00:00:00+00
16db0f4c-91a3-4d89-a537-69e5164d1056,ORD00004681,47c103de-9b31-4312-88cf-0a5015c21997,shipped,7144.34,0.0,357.22,7501.56,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2025-05-29 00:00:00+00,2025-05-29 00:00:00+00
aa70c6be-fe6c-460b-90a0-de4ef92cae62,ORD00004682,b6addf97-171e-4e5b-9075-3cdf601fac08,delivered,6996.42,0.0,349.82,7346.24,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-08-18 00:00:00+00,2025-08-18 00:00:00+00
a4a41d18-e2cf-48f3-92cc-bb316f091b71,ORD00004683,b6addf97-171e-4e5b-9075-3cdf601fac08,shipped,15911.06,0.0,795.55,16706.61,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-12-30 00:00:00+00,2025-12-30 00:00:00+00
c7c980e4-64a1-49b4-890e-dc7658a2944a,ORD00004684,b6addf97-171e-4e5b-9075-3cdf601fac08,delivered,29423.71,0.0,1471.19,30894.9,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-06-19 00:00:00+00,2025-06-19 00:00:00+00
00548e1a-7e8b-4162-95e8-52eb50814c0f,ORD00004685,b6addf97-171e-4e5b-9075-3cdf601fac08,delivered,6517.38,0.0,325.87,6843.25,"Galle, Sri Lanka","Galle, Sri Lanka",,2025-05-07 00:00:00+00,2025-05-07 00:00:00+00
e7d19a1a-24a8-49e0-960f-3d7ed58843bc,ORD00004686,69f0f50c-eb80-4dd1-a8d1-f20d6c5a37fb,shipped,26242.56,0.0,1312.13,27554.69,"Kilinochchi, Sri Lanka","Kilinochchi, Sri Lanka",,2025-08-01 00:00:00+00,2025-08-01 00:00:00+00
52764666-41cd-484e-9051-81ca65ff1ce8,ORD00004687,69f0f50c-eb80-4dd1-a8d1-f20d6c5a37fb,delivered,16717.48,0.0,835.87,17553.35,"Kilinochchi, Sri Lanka","Kilinochchi, Sri Lanka",,2025-11-11 00:00:00+00,2025-11-11 00:00:00+00
ec646007-2b9a-4045-bf62-fa4c7615288c,ORD00004688,69f0f50c-eb80-4dd1-a8d1-f20d6c5a37fb,delivered,36680.93,0.0,1834.05,38514.98,"Kilinochchi, Sri Lanka","Kilinochchi, Sri Lanka",,2025-05-16 00:00:00+00,2025-05-16 00:00:00+00
4bc9bb3c-d9b0-4939-93a0-14388d2870ad,ORD00004689,69f0f50c-eb80-4dd1-a8d1-f20d6c5a37fb,confirmed,30870.51,0.0,1543.53,32414.04,"Kilinochchi, Sri Lanka","Kilinochchi, Sri Lanka",,2025-12-06 00:00:00+00,2025-12-06 00:00:00+00
d26d7f37-fff0-4718-8011-aa6131a6fd96,ORD00004690,ce2c4d00-b814-4920-81b2-1ee8168d6ccf,shipped,1030.47,0.0,51.52,1081.99,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-10-05 00:00:00+00,2025-10-05 00:00:00+00
c03c02b0-9c24-434c-98b8-2de3f42839ad,ORD00004691,ce2c4d00-b814-4920-81b2-1ee8168d6ccf,delivered,25955.91,0.0,1297.8,27253.71,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-12-02 00:00:00+00,2025-12-02 00:00:00+00
1694b43a-4010-48b2-8135-3ca6a7ba4a7b,ORD00004692,d6d4ae94-321a-4d7e-8134-73f933809708,shipped,18244.17,0.0,912.21,19156.38,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2025-09-05 00:00:00+00,2025-09-05 00:00:00+00
57bbe914-3610-499b-81ef-c31bea69a5f4,ORD00004693,d6d4ae94-321a-4d7e-8134-73f933809708,delivered,5846.87,0.0,292.34,6139.21,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2024-08-23 00:00:00+00,2024-08-23 00:00:00+00
56c9949d-6614-41fe-97d5-35ffb80cc544,ORD00004694,d6d4ae94-321a-4d7e-8134-73f933809708,processing,17535.02,0.0,876.75,18411.77,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2024-10-01 00:00:00+00,2024-10-01 00:00:00+00
7259acf7-e58b-4ae5-8baa-ac3184d49b13,ORD00004695,d6d4ae94-321a-4d7e-8134-73f933809708,shipped,3668.82,0.0,183.44,3852.26,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2025-04-08 00:00:00+00,2025-04-08 00:00:00+00
e2215a9d-a8d1-44c4-aa9d-5776cbda68d3,ORD00004696,d6d4ae94-321a-4d7e-8134-73f933809708,delivered,22438.98,0.0,1121.95,23560.93,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2025-12-14 00:00:00+00,2025-12-14 00:00:00+00
3a69178f-546a-452a-b0df-bbb96464a284,ORD00004697,d6d4ae94-321a-4d7e-8134-73f933809708,delivered,14111.11,0.0,705.56,14816.67,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2025-04-06 00:00:00+00,2025-04-06 00:00:00+00
0a1400e1-fa66-4dbc-a361-53b7381a0c3b,ORD00004698,d6d4ae94-321a-4d7e-8134-73f933809708,delivered,6148.68,0.0,307.43,6456.11,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2024-08-14 00:00:00+00,2024-08-14 00:00:00+00
d9e6333f-290f-4346-b76c-9d952151a4cc,ORD00004699,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,7861.37,0.0,393.07,8254.44,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-09-20 00:00:00+00,2025-09-20 00:00:00+00
27c68009-111d-42b4-8190-e70343e43aef,ORD00004700,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,confirmed,17892.21,0.0,894.61,18786.82,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-07-10 00:00:00+00,2025-07-10 00:00:00+00
e5e62320-5799-4b03-80a2-c124c689af5f,ORD00004701,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,cancelled,32289.21,0.0,1614.46,33903.67,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-11-25 00:00:00+00,2025-11-25 00:00:00+00
e9d6a766-6b60-4209-a70f-72473f80f085,ORD00004702,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,14278.54,0.0,713.93,14992.47,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-03-12 00:00:00+00,2025-03-12 00:00:00+00
f56ba865-784f-4a2f-bb63-1593bc1b56b9,ORD00004703,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,pending,2071.65,0.0,103.58,2175.23,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-11-18 00:00:00+00,2025-11-18 00:00:00+00
fae2e63b-6e2f-4cac-988d-79ff048c591d,ORD00004704,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,35593.88,0.0,1779.69,37373.57,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-10-05 00:00:00+00,2024-10-05 00:00:00+00
2645b29c-ef11-46cf-8d11-bbfb5fe22e26,ORD00004705,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,pending,37666.77,0.0,1883.34,39550.11,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-10-25 00:00:00+00,2024-10-25 00:00:00+00
df08a291-982b-4b98-8b8c-59001ebce908,ORD00004706,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,shipped,1371.3,0.0,68.57,1439.87,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-12-28 00:00:00+00,2024-12-28 00:00:00+00
b6cfc933-58d3-45da-92b3-486c1a9f5337,ORD00004707,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,pending,4756.26,813.67,237.81,4180.4,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-08-09 00:00:00+00,2025-08-09 00:00:00+00
283d6a87-617a-4bf7-8550-7e5027e71871,ORD00004708,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,19508.74,0.0,975.44,20484.18,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-08-24 00:00:00+00,2025-08-24 00:00:00+00
4d86f905-0d00-407c-a4ed-ffea0739b520,ORD00004709,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,4974.02,0.0,248.7,5222.72,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-08-31 00:00:00+00,2024-08-31 00:00:00+00
3b5cbeb2-d7e6-45a3-8175-3f52d57d800b,ORD00004710,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,16521.26,0.0,826.06,17347.32,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-01-22 00:00:00+00,2025-01-22 00:00:00+00
1585e992-b713-4497-8b5b-c482f8215e76,ORD00004711,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,15488.99,0.0,774.45,16263.44,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-10-21 00:00:00+00,2025-10-21 00:00:00+00
42e251f8-c1cc-4a80-b861-9443ff35b9a8,ORD00004712,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,17168.12,0.0,858.41,18026.53,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-10-04 00:00:00+00,2025-10-04 00:00:00+00
afe271c5-693b-487b-b538-ba5e7197bd03,ORD00004713,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,pending,27571.62,0.0,1378.58,28950.2,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-03-18 00:00:00+00,2025-03-18 00:00:00+00
fb14ccff-5fed-4683-9b58-558c58d29a0f,ORD00004714,f8531c03-3f10-4e71-a8c4-259e1dc72b8b,delivered,5350.39,0.0,267.52,5617.91,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-10-03 00:00:00+00,2024-10-03 00:00:00+00
a655bd20-9376-4888-805d-dbbc1287c7ef,ORD00004715,85c35e85-0e23-4ac7-ace9-ee256599f9e8,delivered,36411.23,0.0,1820.56,38231.79,"Vavuniya, Sri Lanka","Vavuniya, Sri Lanka",,2024-10-18 00:00:00+00,2024-10-18 00:00:00+00
c8aa1545-c36a-4d7e-ad89-40aa3a4f40a4,ORD00004716,04956721-1695-40ee-a4d6-6eb951805cb3,processing,11621.62,0.0,581.08,12202.7,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-12-15 00:00:00+00,2024-12-15 00:00:00+00
b9daa868-ada4-4732-a89e-0b02d7df796d,ORD00004717,04956721-1695-40ee-a4d6-6eb951805cb3,delivered,353.2,0.0,17.66,370.86,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-10-12 00:00:00+00,2025-10-12 00:00:00+00
ded00d14-0435-497c-9672-0f67c809d65a,ORD00004718,04956721-1695-40ee-a4d6-6eb951805cb3,cancelled,1448.08,0.0,72.4,1520.48,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2024-11-04 00:00:00+00,2024-11-04 00:00:00+00
9fa4995c-3b80-49bd-8a73-3ca5459908ef,ORD00004719,8b19f539-4d3e-4197-8a3d-54c011de30a3,delivered,47516.57,0.0,2375.83,49892.4,"None, Sri Lanka","None, Sri Lanka",,2025-08-11 00:00:00+00,2025-08-11 00:00:00+00
3c153fa9-bcf8-4433-9574-ee38d09febec,ORD00004720,8b19f539-4d3e-4197-8a3d-54c011de30a3,delivered,16718.27,0.0,835.91,17554.18,"None, Sri Lanka","None, Sri Lanka",,2025-09-22 00:00:00+00,2025-09-22 00:00:00+00
28965f60-14a7-410f-962d-89fc15cee49d,ORD00004721,8b19f539-4d3e-4197-8a3d-54c011de30a3,pending,10809.18,0.0,540.46,11349.64,"None, Sri Lanka","None, Sri Lanka",,2024-10-19 00:00:00+00,2024-10-19 00:00:00+00
50eaa065-07cb-41cf-a44f-9991379f93e8,ORD00004722,8b19f539-4d3e-4197-8a3d-54c011de30a3,delivered,282.11,0.0,14.11,296.22,"None, Sri Lanka","None, Sri Lanka",,2025-08-24 00:00:00+00,2025-08-24 00:00:00+00
dadaad5b-9d86-48de-a347-a13c6b860608,ORD00004723,8b19f539-4d3e-4197-8a3d-54c011de30a3,delivered,11303.59,0.0,565.18,11868.77,"None, Sri Lanka","None, Sri Lanka",,2024-12-21 00:00:00+00,2024-12-21 00:00:00+00
e5b058dc-acad-42eb-a222-1cb034b67e95,ORD00004724,cd0608ac-6846-4846-a49d-b82d07bade1e,delivered,17742.74,0.0,887.14,18629.88,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-10-01 00:00:00+00,2025-10-01 00:00:00+00
a6956e48-e022-4af9-adb9-ccf138287c92,ORD00004725,cd0608ac-6846-4846-a49d-b82d07bade1e,pending,9751.73,0.0,487.59,10239.32,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-11-07 00:00:00+00,2025-11-07 00:00:00+00
930d4a37-560f-4b0e-9042-3bfda319d713,ORD00004726,cd0608ac-6846-4846-a49d-b82d07bade1e,processing,42777.18,0.0,2138.86,44916.04,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-11-08 00:00:00+00,2024-11-08 00:00:00+00
d267d390-2cee-4ec9-b5ad-34178933cc6e,ORD00004727,cd0608ac-6846-4846-a49d-b82d07bade1e,processing,22146.99,0.0,1107.35,23254.34,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-09-13 00:00:00+00,2024-09-13 00:00:00+00
b7a36f2c-412e-4fa3-a150-b43f0a1a53fc,ORD00004728,cd0608ac-6846-4846-a49d-b82d07bade1e,delivered,20223.09,0.0,1011.15,21234.24,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-07-14 00:00:00+00,2025-07-14 00:00:00+00
56682517-595f-489f-a963-9f5b5e01c123,ORD00004729,cd0608ac-6846-4846-a49d-b82d07bade1e,delivered,5106.26,0.0,255.31,5361.57,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-07-24 00:00:00+00,2024-07-24 00:00:00+00
8e808dba-9c14-4b56-b0df-4de116b8d6e8,ORD00004730,cd0608ac-6846-4846-a49d-b82d07bade1e,delivered,40263.76,0.0,2013.19,42276.95,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2024-11-13 00:00:00+00,2024-11-13 00:00:00+00
10bf6bb5-e15b-4d90-9890-52bfb234616b,ORD00004731,4a89475f-9e7d-4d60-bd73-42361af33b98,pending,28254.57,0.0,1412.73,29667.3,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-06-23 00:00:00+00,2025-06-23 00:00:00+00
484040ae-4953-4f30-b598-2b2ca8efd1d1,ORD00004732,4a89475f-9e7d-4d60-bd73-42361af33b98,processing,17136.01,176.45,856.8,17816.36,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-02-24 00:00:00+00,2025-02-24 00:00:00+00
8643dd13-a98f-49e4-a6be-ef3782ad144b,ORD00004733,4a89475f-9e7d-4d60-bd73-42361af33b98,confirmed,1132.98,0.0,56.65,1189.63,"Batticaloa, Sri Lanka","Batticaloa, Sri Lanka",,2025-02-13 00:00:00+00,2025-02-13 00:00:00+00
37f0d9f0-6387-4b20-a4aa-91228479fa92,ORD00004734,f0fc4a75-3866-49ee-a9c5-0cf4449aacd8,delivered,15198.0,0.0,759.9,15957.9,"Kalutara, Sri Lanka","Kalutara, Sri Lanka",,2024-12-04 00:00:00+00,2024-12-04 00:00:00+00
4ef9c7ab-6a5f-4ea5-8da3-f5049f825b77,ORD00004735,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,50265.5,0.0,2513.28,52778.78,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-01-11 00:00:00+00,2025-01-11 00:00:00+00
0cf4ef43-3788-4b5a-b664-b22e7e1336dd,ORD00004736,2f731038-ebe9-49d3-8c79-ffeec89c2b13,processing,12661.24,0.0,633.06,13294.3,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-07-16 00:00:00+00,2025-07-16 00:00:00+00
1897a307-1fc3-4f7e-87a0-fdeceb1a006d,ORD00004737,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,11308.96,0.0,565.45,11874.41,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-04-02 00:00:00+00,2025-04-02 00:00:00+00
fcb3062d-855c-4725-85dd-2fcef2de4507,ORD00004738,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,2735.3,0.0,136.76,2872.06,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-05-15 00:00:00+00,2025-05-15 00:00:00+00
20b51fb5-7674-4b1f-9743-b0f8889d4394,ORD00004739,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,25989.35,0.0,1299.47,27288.82,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-02-09 00:00:00+00,2025-02-09 00:00:00+00
8a9129b2-383c-49e5-871d-027c4a1aea9e,ORD00004740,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,29651.15,0.0,1482.56,31133.71,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-03-13 00:00:00+00,2025-03-13 00:00:00+00
67f77692-9d25-4a53-b5a9-e5e0b5ada097,ORD00004741,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,31079.84,0.0,1553.99,32633.83,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-03-31 00:00:00+00,2025-03-31 00:00:00+00
61dac6cd-9696-46b8-8155-9fc73eab38ec,ORD00004742,2f731038-ebe9-49d3-8c79-ffeec89c2b13,delivered,3597.5,0.0,179.88,3777.38,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-09-16 00:00:00+00,2025-09-16 00:00:00+00
14b880ab-c475-44cd-b2cf-e0711b6419a6,ORD00004743,2f731038-ebe9-49d3-8c79-ffeec89c2b13,confirmed,16466.01,0.0,823.3,17289.31,"Ratnapura, Sri Lanka","Ratnapura, Sri Lanka",,2025-09-13 00:00:00+00,2025-09-13 00:00:00+00
